9.323366	11.250654
9.397714	9.766789
8.746478	7.184984
7.648194	5.979524
8.231821	6.937995
10.260873	10.827017
8.935053	9.956623
8.494153	8.596860
10.443723	9.866526
8.617109	8.679139
8.627249	8.555986
7.537701	8.862507
8.863606	7.300867
10.700291	10.769814
8.992630	9.004640
8.878751	8.601997
12.036644	14.275721
9.707778	8.206600
9.360663	11.479882
9.112558	9.628454
9.432380	10.300552
7.743168	8.831746
8.667073	9.357987
8.671271	8.321182
8.769751	9.869588
8.485981	9.638555
8.566812	7.123630
8.304609	9.365687
9.180590	12.113602
8.522977	9.394356
8.953288	9.355620
7.204213	7.634019
7.597601	5.954244
9.031516	7.937199
8.719360	8.488964
9.066319	8.799967
9.907212	11.112714
8.014656	8.572322
8.807823	9.861251
8.843054	8.971212
9.180469	8.344365
8.834461	8.746663
7.768125	7.648704
7.901884	9.666601
9.959210	11.393821
9.897035	7.947811
7.309501	8.903990
8.546719	5.939248
10.095195	10.666408
9.071764	10.337550
7.913775	9.196163
10.797295	9.761489
8.583280	7.449852
9.001633	8.467671
9.751698	10.341358
9.031010	9.681534
9.281286	8.023320
9.572707	8.862034
8.212848	6.939730
8.656217	8.942812
11.590519	11.891332
7.314012	7.042982
9.126939	8.837348
11.261998	11.873808
8.476976	7.878842
8.538946	8.694059
8.608891	8.946792
8.765790	9.410187
9.677027	10.221710
9.715676	9.295088
8.677036	7.950376
7.191264	7.957021
8.351645	8.800693
8.419791	9.796826
9.145379	8.273284
9.076877	9.029847
8.912388	8.344707
8.477916	10.479391
8.419314	8.688470
8.688473	7.753967
7.080576	7.174126
9.165581	7.916593
7.551414	7.165838
9.283557	8.815302
8.442663	8.996942
10.568295	13.348193
8.371894	8.475413
9.298432	7.967752
6.970072	6.384308
10.167752	10.396830
9.991609	11.032821
9.525709	10.556411
7.917564	8.024003
6.736576	7.580970
8.590778	9.171543
8.809628	7.505032
9.300138	8.127160
7.692727	7.720781
10.266095	11.493140
10.585567	10.275595
8.777628	7.561372
9.292284	10.531258
8.519492	9.340747
8.042235	9.585339
8.347301	8.276288
9.179883	8.135478
9.641175	9.338086
8.788165	9.515133
9.096722	7.560619
10.752842	10.813243
7.968470	7.863505
10.916469	11.407207
8.256886	7.901256
10.366809	10.851590
9.575695	8.910705
10.128536	9.900702
9.436737	8.789204
8.761324	6.727004
9.000839	9.632487
9.947558	10.375238
8.750903	8.889951
9.086670	9.446339
8.888791	8.429983
7.795911	7.903364
10.402511	9.322126
8.804105	8.569714
8.958102	7.804789
8.685237	6.878792
10.644393	10.604647
10.209120	8.012832
7.844718	7.270877
8.679015	7.699352
9.432929	9.606282
8.079491	6.185646
8.964518	10.254596
9.071405	8.060339
8.925083	9.763799
8.231147	8.287823
10.089258	10.220827
8.157094	7.907627
8.488683	9.739398
10.450831	10.530714
8.100738	8.818092
10.222548	10.352265
8.582515	8.298066
9.859826	10.040458
10.301914	7.829018
10.857019	9.815540
7.831689	7.528459
8.118457	7.484907
7.445561	8.710151
11.489092	10.661352
8.990613	7.505830
7.445671	6.957267
10.463245	10.822604
10.341900	11.697728
7.818716	8.404269
9.347595	11.132194
8.350664	8.825624
8.985152	9.904107
7.426673	8.642164
8.993060	8.808744
7.658382	7.336246
9.388599	11.182486
9.576224	8.420295
9.456942	10.677170
9.870673	10.154824
9.946896	10.670166
9.138509	11.023289
10.737203	10.653497
7.735377	9.536185
7.836268	7.899075
8.927223	9.051967
9.274912	9.063040
8.688112	9.555926
11.944464	12.269052
10.579703	11.433479
10.817154	11.412704
9.387693	10.767501
9.666149	10.727300
8.782442	9.595927
7.166505	6.567002
8.702201	8.281009
8.843769	8.474172
8.756643	9.731052
8.691682	9.231114
7.356769	6.285693
10.126716	9.798199
7.924428	8.263902
8.331679	6.505989
8.455107	8.766915
10.375922	10.893162
8.504768	9.461133
9.866920	10.221322
8.373571	7.005052
10.026943	10.829415
9.766712	9.805741
8.675396	7.836540
7.008063	6.395306
8.601903	8.169440
9.111067	10.253690
9.177243	9.571487
8.638601	9.474151
9.071837	8.981817
8.467699	8.290912
9.019145	9.206876
8.828605	10.442456
7.870357	8.841668
9.838157	9.523074
10.287618	10.425825
9.237442	9.907412
10.061464	9.259868
8.465777	9.802241
10.167627	10.925592
8.766416	7.815335
9.504579	11.113549
9.459828	9.429968
8.829856	9.542107
10.249667	11.021998
7.764756	7.933049
7.809210	7.595058
9.463040	9.982921
11.106206	10.698180
9.603749	11.685005
8.185734	7.880347
9.546971	8.792480
8.211830	7.769699
9.188008	9.994701
7.088148	8.315800
8.544087	8.846703
8.763142	7.258366
10.440257	8.124199
8.054575	7.398987
9.444616	8.790958
8.922105	9.572760
8.340867	9.468993
9.196566	9.327746
10.557529	8.959041
9.469441	9.680116
10.216885	9.586788
8.140032	8.968354
8.382066	7.833114
9.204686	10.609997
8.904845	11.486153
10.502144	10.283214
11.205941	11.367714
8.763251	7.665904
10.125199	10.345060
7.039705	6.428900
8.049353	8.681145
8.725205	8.105327
7.511610	7.512779
9.590977	9.520773
9.858506	10.852193
9.820455	8.345058
8.943472	9.126182
8.156070	8.052361
9.950030	9.545459
8.999644	8.207730
11.446596	12.178736
9.526512	10.571676
8.561839	8.030422
8.348228	8.697004
9.991556	9.793864
9.504585	7.626947
10.597710	8.940224
10.357679	9.956874
7.733110	7.153157
9.218271	7.506578
11.079673	12.283131
9.471615	8.644050
8.946296	8.452584
8.566182	7.208307
9.866061	10.708810
9.047780	10.167586
9.043663	9.652998
7.787577	7.429606
9.845474	9.419847
9.559187	8.663120
9.366342	9.886397
10.437023	12.900175
8.810673	9.849923
9.184212	8.557482
8.531761	8.470621
9.621827	8.706158
7.547904	7.800410
10.887558	12.011236
9.617549	10.223648
8.369266	7.973149
9.347796	8.228375
9.037415	6.724849
8.218935	9.774595
9.889996	11.861975
9.224273	10.073681
8.089906	6.741897
9.459350	10.194470
9.688028	9.424142
9.308633	8.928436
8.030161	8.686436
10.209114	11.427640
10.141638	9.359135
9.298468	9.606176
8.903877	10.780654
8.466433	9.750540
8.243744	10.206369
8.384972	8.422158
9.133352	9.634574
8.421293	8.474284
8.624454	8.966681
8.691201	8.621829
9.305228	10.167187
8.869546	10.221631
8.933019	8.835007
9.522436	8.778544
8.873514	8.274867
8.761496	7.688798
9.338733	8.929598
7.788293	7.500788
9.772621	9.753202
10.268075	9.464360
8.626094	8.416217
7.975747	8.137585
7.951823	7.129305
10.364441	12.204805
9.704475	10.102739
9.368883	10.060240
9.670108	8.147147
8.982302	9.008327
7.791895	7.867028
8.821671	7.852083
6.454859	7.339254
10.335822	11.738268
11.007090	11.629840
7.813658	8.955461
9.339215	8.241263
9.139731	10.596957
8.446002	8.966293
7.872792	7.773274
9.372522	7.282568
10.779326	12.855414
8.474181	8.587600
8.843078	7.908797
10.943137	10.714518
9.756441	10.366632
8.722871	8.767149
10.368558	10.237913
11.327242	10.644120
10.224859	11.229251
7.365211	7.288238
8.230939	8.122251
9.556727	9.548099
9.618968	10.082517
6.510796	8.182544
7.429302	7.996010
8.739622	10.129510
9.359630	10.370026
9.846538	10.765610
9.149347	9.458515
10.298742	12.273034
9.535749	9.511372
9.980849	10.501439
9.672216	11.066347
7.454814	7.514995
10.044151	8.845545
9.179375	9.555909
7.715093	6.983974
8.750210	8.033672
8.886629	9.889047
10.574509	9.995196
8.512668	8.213274
10.381660	9.084662
8.666430	8.568216
7.716806	7.958176
10.488642	10.790032
8.575282	6.936450
9.307859	10.022865
8.633242	9.990905
9.767606	10.457547
9.906097	9.777983
10.869812	11.013121
8.058518	8.433853
8.306716	8.987339
8.549391	8.673024
8.433723	8.834512
9.248255	8.428199
10.702118	8.864084
10.510078	9.424294
7.777803	8.131559
9.258425	9.338396
7.662258	8.421038
8.808118	8.189434
9.049557	7.753197
8.057940	8.242093
8.614165	9.309244
9.325130	10.512354
8.701806	7.403559
8.791581	10.532241
9.488241	8.310488
9.511044	8.419861
10.179722	9.721373
7.568805	8.815897
10.862574	11.377065
10.821037	10.306356
8.872167	9.616564
8.299523	7.287363
9.451029	9.817829
9.770104	11.654872
9.003241	11.119071
8.272489	8.519671
8.934306	7.056370
11.231718	12.332818
8.504810	8.722437
6.657989	6.266624
8.900075	10.676873
9.821690	11.587943
9.534257	9.360905
9.426108	10.448961
9.704252	9.420222
9.626478	11.260463
8.882477	6.795045
10.163925	9.492461
9.027229	9.920634
11.018586	11.048687
9.450942	7.924354
9.099846	8.172312
9.935933	10.351451
9.158433	9.661836
11.153365	10.490144
10.536196	9.124615
9.650838	9.841803
8.935138	9.060554
8.208890	9.311941
9.614121	9.620981
8.800665	8.251013
10.943981	11.961769
9.149249	9.739486
7.653888	7.409799
10.287076	9.020737
8.466676	7.636810
8.404929	7.965350
8.234349	7.902021
8.463606	7.543219
8.559229	6.912028
7.804080	7.477249
8.259336	8.096640
7.649297	8.113433
8.749332	7.892234
9.707677	8.403473
8.672899	8.162156
8.772902	9.345445
9.471000	9.604551
7.564289	8.554564
9.653800	8.163997
7.715918	7.760577
10.276218	9.993302
9.509320	9.744259
8.705962	9.008781
6.674620	6.551430
10.576247	9.086210
9.455047	8.601288
9.930502	10.583225
9.220738	9.994752
7.106603	6.763350
8.595355	10.002271
10.303459	9.971087
9.115772	10.127247
9.609977	7.543839
7.919766	7.122137
8.205792	10.295758
11.731714	9.896264
7.007020	7.306315
8.030041	6.267261
8.623746	9.572716
9.521815	10.146353
10.198830	11.186379
8.410059	9.375200
9.255828	10.234543
10.162003	11.272656
9.214872	8.293733
8.682806	6.473417
7.408116	5.249755
8.845632	8.649593
9.343012	9.626860
10.655628	12.372533
9.860640	8.081951
9.105197	9.302838
8.197764	9.390378
6.971535	7.558873
7.694979	6.795613
8.784431	9.841250
7.416251	6.995793
10.175144	11.155113
9.449959	11.075727
7.733468	6.839758
8.098388	8.375644
8.857526	8.826922
9.324572	9.469147
8.735069	8.327324
9.002022	8.407405
8.186630	8.253678
10.056622	10.715071
8.900950	9.417251
8.441707	8.440726
10.554407	9.841771
9.926832	9.598848
9.837183	9.961780
10.360465	10.554880
8.465047	8.285188
9.423514	9.601066
7.169501	6.318277
9.679995	10.004062
9.902155	10.806170
8.108401	8.285386
8.643734	7.650539
8.923771	7.619315
9.412246	10.879995
8.594277	6.681798
9.734326	10.132083
8.903713	9.879580
7.747051	8.207874
10.406177	9.521736
10.443492	9.280982
8.878781	7.964740
9.052478	9.015113
9.161306	8.417418
9.343565	8.998775
9.330523	8.979149
8.607115	9.787679
9.122279	8.938144
8.033333	9.027840
9.242786	9.402955
8.947661	8.319285
7.287788	7.659354
7.824173	8.931505
8.941317	9.005746
7.942852	6.181081
7.421149	8.847769
8.300539	10.873434
9.215185	10.025077
10.397382	10.040087
8.913082	9.476337
8.097856	9.002504
10.755954	11.003758
9.962819	10.252124
9.291423	9.309819
8.195520	7.259082
9.729871	10.077311
8.666471	11.282973
8.578070	9.542605
9.257403	9.401569
8.593365	7.261248
9.920365	8.169221
6.621523	7.168897
10.044463	11.423503
9.813795	10.879704
8.642011	6.488382
9.142636	9.431336
8.582035	10.035508
9.893366	10.819700
8.603696	9.245509
9.110952	10.130258
9.419490	10.150564
10.250087	9.089784
8.183183	7.353771
7.722062	9.191384
9.345322	10.588787
10.426237	9.323460
8.450159	8.394020
8.304085	8.464809
9.892735	8.880087
8.919642	9.577599
9.310775	10.146768
8.394256	9.459255
7.303687	7.188698
8.926362	9.064975
8.476751	9.051161
8.361421	9.396676
8.605393	7.168018
9.088718	9.613691
9.170942	9.925000
9.254086	9.758975
9.899348	8.025468
9.767954	10.413383
8.199477	9.406369
7.574999	7.045665
10.150871	9.093133
5.302424	6.655551
9.909478	9.826905
9.525427	8.503881
8.841333	7.699553
10.410283	11.051304
11.360183	13.086699
8.448550	8.486376
9.114333	7.646001
7.497116	7.567016
10.219729	10.747042
11.239428	12.145616
8.208864	7.602657
8.545767	7.703792
9.347265	8.295699
8.875877	9.422802
7.797876	9.569700
10.186533	10.243258
10.165307	10.909273
9.576702	7.643405
8.409555	6.757301
8.907889	9.440223
10.860778	10.166071
9.970434	7.963326
7.282754	5.946455
10.513392	11.131407
9.497009	9.438724
10.029499	9.704796
11.277312	12.764381
8.258420	7.815210
10.258031	10.205625
9.630132	9.735556
9.019031	9.389488
7.085538	7.625371
9.819718	8.862642
10.074979	9.425451
8.129086	8.759729
10.778015	11.231046
9.596946	8.038162
9.650779	8.881071
9.804817	10.061970
8.112082	8.751039
8.168676	8.127218
9.810394	10.800235
8.468477	8.729934
9.627599	9.268184
9.856724	9.710050
8.731050	9.132840
9.254195	8.605987
8.127205	9.154553
10.140241	10.448455
10.063342	9.711740
9.966791	9.872166
8.549114	7.552180
10.325548	8.342991
7.853195	8.649415
8.522851	9.677869
7.535964	8.250807
9.954162	8.411296
7.272761	7.205572
6.920649	6.365249
10.310813	10.815851
10.234225	10.345699
9.494599	10.672747
7.711983	7.748603
8.816366	8.727093
10.045165	8.997400
7.687229	5.331272
8.658354	8.840558
9.725278	11.526136
9.465029	9.714315
8.635412	7.673336
9.268192	9.297573
8.932426	8.635210
9.514560	10.057079
9.715679	8.201182
9.288689	10.867029
9.646916	9.328540
7.747628	5.945408
9.654823	10.202543
9.434634	9.240027
9.078212	10.888314
10.354423	8.805117
10.284166	10.293440
10.209293	9.029834
9.805264	8.737870
9.001522	10.262936
9.407314	8.313193
9.103367	8.920764
8.813267	8.223033
7.710236	6.681795
7.058585	7.094247
8.418416	8.833635
9.618616	11.066602
9.228603	11.049983
9.944138	9.450963
10.607311	10.609780
9.133292	8.770256
9.434906	11.123568
9.669733	10.587317
8.827157	9.139317
8.866885	8.765230
10.681713	10.953860
10.412738	10.516283
8.600917	9.978093
6.731923	6.338345
9.529854	9.969772
9.048743	10.316557
9.574829	12.013267
8.744908	10.551784
6.692368	6.762126
8.216505	8.418540
9.094758	8.371291
9.464295	7.596499
9.557439	8.217981
10.322968	11.144473
8.275641	9.076014
10.073343	9.647033
10.745674	10.839450
9.197420	9.310451
9.855929	10.430837
9.844271	8.324520
9.918640	10.940027
8.050305	8.017392
9.221660	9.895674
9.650968	10.197161
10.140520	9.936861
10.398259	11.250438
9.249612	9.565018
8.977106	9.129054
7.440431	7.219657
9.032839	9.788492
9.718804	10.768344
8.230589	9.267359
7.492812	8.953300
8.397036	8.631687
9.865923	9.498231
8.287071	7.054163
8.920552	7.094705
8.038495	6.585484
10.361285	12.009727
10.589560	10.844959
9.863627	10.165568
8.884415	9.366115
8.937867	9.200469
8.783202	9.329166
8.326631	6.273078
8.298325	7.579212
10.355343	10.363650
7.596087	8.490911
8.208955	6.085036
8.318996	9.048643
9.342682	9.488852
8.152102	8.372699
9.835447	8.480947
10.133996	11.220265
9.339506	8.536916
7.683903	7.602712
9.040697	8.320461
7.884597	8.056826
7.051856	7.597776
7.566106	7.647585
7.618775	6.572346
9.084509	9.348173
8.705399	9.651925
8.410171	6.196278
7.462798	6.220041
8.987722	9.737190
10.012466	11.194919
9.408309	9.567222
8.555376	8.052651
10.213708	10.238618
8.982487	7.855522
9.964459	7.388882
8.856395	7.839810
7.876894	8.860105
10.403734	9.903845
9.787384	8.388700
8.948262	8.286679
7.794352	8.382317
8.417452	9.358652
9.023644	10.854852
9.428165	9.247996
7.175306	7.374032
10.155819	9.139448
7.388273	8.553504
9.055985	9.212783
8.636897	8.625534
8.018067	9.435698
8.854509	8.732540
10.199674	10.424864
9.676039	10.966341
9.004824	9.605722
9.059415	9.436983
8.474320	9.349922
9.347669	9.964373
9.619376	9.551471
9.657945	9.880456
9.059927	9.848327
8.921431	8.140549
8.484121	8.130852
8.220945	8.893373
9.799231	7.202974
10.678551	10.883868
9.057757	9.758694
10.415972	9.237247
7.288074	8.080869
9.314033	8.495926
10.460442	11.074991
9.276854	8.074611
9.371750	9.662391
10.206541	10.796507
9.220220	9.444804
8.692732	10.374600
9.139799	9.723717
9.832297	11.986552
7.275178	7.925838
9.362471	8.649904
10.604401	9.738125
8.820134	9.715537
9.639980	8.928164
8.878434	7.288610
9.731929	8.699548
8.663259	8.698872
9.238521	9.386280
9.179079	8.840651
7.944784	7.776430
8.638493	9.371452
9.334230	9.196429
8.432184	8.869668
8.549926	8.856802
7.946798	7.732049
8.559646	9.306699
7.533927	6.235759
9.134783	7.955357
8.258628	7.941891
8.757119	7.064284
7.947123	8.973915
8.776763	8.204562
9.707459	8.487391
9.111176	9.503983
8.488489	8.642474
9.295040	11.010345
8.822172	9.042034
8.733148	9.562870
9.635372	8.386142
8.961431	8.579288
9.046235	8.915095
8.963875	7.293725
9.650256	7.412382
9.590515	10.659054
10.181059	9.732668
9.612310	10.209956
8.889429	9.143825
9.844084	9.893100
10.300367	9.309903
8.622010	8.842373
9.984949	10.957436
8.098387	7.578344
10.793440	11.781195
8.536714	7.903703
11.341651	11.160378
9.684452	8.967923
10.339792	9.837672
8.519485	8.286748
9.229276	7.736148
8.722299	9.700780
9.705926	10.200742
8.681139	9.948199
9.046328	9.230762
10.429056	11.530094
